,Aboriginal,Arabic,Aramaic,Bosnian,Cantonese,Chinese,Czech,Danish,Dari,Dutch,Dzongkha,English,Filipino,French,German,Greek,Hebrew,Hindi,Hungarian,Icelandic,Indonesian,Italian,Japanese,Kannada,Kazakh,Korean,Mandarin,Maya,Mongolian,None,Norwegian,Panjabi,Persian,Polish,Portuguese,Romanian,Russian,Slovenian,Spanish,Swahili,Swedish,Tamil,Telugu,Thai,Urdu,Vietnamese,Zulu,Afghanistan,Argentina,Aruba,Australia,Bahamas,Belgium,Brazil,Bulgaria,Cameroon,Canada,Chile,China,Colombia,Czech Republic,Denmark,Egypt,Finland,France,Georgia,Germany,Greece,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Ireland,Israel,Italy,Japan,Kenya,Libya,Mexico,Netherlands,New Line,New Zealand,Nigeria,Norway,Official site,Pakistan,Panama,Peru,Philippines,Poland,Romania,Russia,Slovenia,South Africa,South Korea,Soviet Union,Spain,Sweden,Switzerland,Taiwan,Thailand,UK,USA,United Arab Emirates,West Germany,Approved,G,GP,M,NC-17,Not Rated,PG,PG-13,Passed,R,Unrated,X,Black and White,Color,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,title_year,actor_2_facebook_likes,aspect_ratio,movie_facebook_likes,budget_clean2,movie_title,plot_keywords,movie_imdb_link,budget,imdb_score,movie_title_clean,gross_clean_s12,log_gross_clean,log_budget_clean,director_name,actor_2_name,actor_1_name,actor_3_name
1111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,168,122,487,16,12000,248123,12076,2,437,2005,43,2.35,10000,50000000,Lord of War?,1980s|arms dealer|immorality|ukrainian|warlord,http://www.imdb.com/title/tt0399295/?ref_=fn_tt_tt_1,50000000.0,7.6,Lord of War,24127895,16.998879239435702,17.72753358339242,Andrew Niccol,Jeremy Crutchley,Nicolas Cage,Jared Burke
2472,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,94,87,569,17000,32002,20154,1,103,2010,975,1.85,0,15000000,Diary of a Wimpy Kid?,cheese|diary|friend|middle school|school,http://www.imdb.com/title/tt1196141/?ref_=fn_tt_tt_1,15000000.0,6.2,Diary of a Wimpy Kid,64001297,17.974413922368285,16.52356082573315,Thor Freudenthal,Zachary Gordon,Chlo? Grace Moretz,Rachael Harris
112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,111,663,954,1000,473887,4764,0,626,2007,1000,2.35,10000,150000000,Ratatouille?,chef|food|french|rat|restaurant,http://www.imdb.com/title/tt0382932/?ref_=fn_tt_tt_1,150000000.0,8.0,Ratatouille,206435493,19.145498543841306,18.826145858727198,Brad Bird,John Ratzenberger,Janeane Garofalo,Brian Dennehy
961,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,356,96,0,509,10000,189249,17211,1,398,2007,6000,1.85,0,25000000,Eastern Promises?,male pubic hair|pubic hair|russian|sex scene|turkish bath,http://www.imdb.com/title/tt0765443/?ref_=fn_tt_tt_1,25000000.0,7.7,Eastern Promises,17114882,16.65545899381438,17.034386422832473,David Cronenberg,Naomi Watts,Viggo Mortensen,Raza Jaffrey
4491,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,88,20,0,58,5709,78,3,114,2003,20,1.37,754,218,Tarnation?,answering machine|home movie|lithium|schizophrenic|video diary,http://www.imdb.com/title/tt0390538/?ref_=fn_tt_tt_1,218.0,7.2,Tarnation,592014,13.291287251382983,5.389071729816501,Jonathan Caouette,Jonathan Caouette,Greg Ayres,Renee Leblanc
1138,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,212,116,0,71,287,98535,600,4,734,2000,157,2.35,0,40000000,Scream 3?,death|ghostface|murder|scream|survivor,http://www.imdb.com/title/tt0134084/?ref_=fn_tt_tt_1,40000000.0,5.5,Scream 3,89138076,18.305697152443166,17.50439003707821,Wes Craven,Roger Jackson,Kelly Rutherford,Nancy O'Dell
3425,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36,97,781,90,596,2330,1081,0,29,2006,206,1.85,224,6000000,Come Early Morning?,church|drink|knocking on a door|love|three word title,http://www.imdb.com/title/tt0457308/?ref_=fn_tt_tt_1,6000000.0,6.2,Come Early Morning,117560,11.674712626791333,15.607270193858982,Joey Lauren Adams,Diane Ladd,Tim Blake Nelson,Ritchie Montgomery
2107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,93,99,26,650,720,15877,3327,5,102,2007,669,2.35,590,20000000,Nancy Drew?,chase|clue|detective|movie star|murder,http://www.imdb.com/title/tt0479500/?ref_=fn_tt_tt_1,20000000.0,5.9,Nancy Drew,25584685,17.057504527329915,16.811242881518265,Andrew Fleming,Laura Harring,Kay Panabaker,Tate Donovan
2561,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,91,6,596,8000,6562,10732,0,66,2006,625,1.85,647,15000000,Hoot?,fight|florida|montana|owl|school,http://www.imdb.com/title/tt0453494/?ref_=fn_tt_tt_1,15000000.0,5.6,Hoot,8080116,15.90491691059046,16.52356082573315,Wil Shriner,Neil Flynn,Logan Lerman,Tim Blake Nelson
4304,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,82,82,490,2000,1938,3905,0,54,2000,571,1.85,210,1000000,The Specials?,action figure|press conference|superhero|superhero team|toy,http://www.imdb.com/title/tt0181836/?ref_=fn_tt_tt_1,1000000.0,6.0,The Specials,12996,9.47247384058159,13.815511557963774,Craig Mazin,James Gunn,Judy Greer,Jamie Kennedy
2173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,83,10,69,688,21933,1019,2,76,2005,99,1.85,676,33000000,The Man?,buddy comedy|criminal|gun smuggling|mistaken identity|salesman,http://www.imdb.com/title/tt0399327/?ref_=fn_tt_tt_1,33000000.0,5.5,The Man,8326035,15.934898030532658,17.312018149733785,Les Mayfield,Susie Essman,Miguel Ferrer,Gigi Rice
3022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,94,98,129,221,749,13174,2214,0,81,2011,252,1.85,0,10000000,A Better Life?,gang|gardener|money|police|truck,http://www.imdb.com/title/tt1554091/?ref_=fn_tt_tt_1,10000000.0,7.2,A Better Life,1754319,14.377591875410918,16.118095750958314,Chris Weitz,Eddie 'Piolin' Sotelo,Demi?n Bichir,Robert Peters
1291,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,297,109,0,145,957,258078,1757,0,911,1982,163,2.35,23000,15000000,The Thing?,alien creature|alien life form|antarctica|isolation|paranoia,http://www.imdb.com/title/tt0084787/?ref_=fn_tt_tt_1,15000000.0,8.2,The Thing,13782838,16.43893482555198,16.52356082573315,John Carpenter,Richard Masur,Wilford Brimley,David Clennon
1692,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74,119,116,385,738,22250,2171,0,123,1999,428,2.35,913,28000000,"Mystery, Alaska?",alaska|male nudity|nudity|sex|small town,http://www.imdb.com/title/tt0134618/?ref_=fn_tt_tt_1,28000000.0,6.7,"Mystery, Alaska",8888143,16.00022881179052,17.147715103853763,Jay Roach,Mary McCormack,Scott Grimes,Ron Eldard
4485,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,279,90,57,92,1000,42678,1528,0,135,2013,235,2.35,0,1066167,Blue Ruin?,blood splatter|car|neo noir|vengeance|vomiting,http://www.imdb.com/title/tt2359024/?ref_=fn_tt_tt_1,1066167.0,7.1,Blue Ruin,258113,12.461156626777282,13.87958146978965,Jeremy Saulnier,Eve Plumb,Devin Ratray,Amy Hargreaves
653,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,339,102,436,6000,23000,111102,49433,3,239,2014,13000,1.85,32000,65000000,Sin City: A Dame to Kill For?,box office flop|female frontal nudity|female rear nudity|jackpot|rescue,http://www.imdb.com/title/tt0458481/?ref_=fn_tt_tt_1,65000000.0,6.5,Sin City: A Dame to Kill For,13750556,16.436589890347292,17.989897843244528,Frank Miller,Bruce Willis,Joseph Gordon-Levitt,Eva Green
2068,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,140,89,19,349,526,25960,1383,0,389,2005,392,1.85,1000,20000000,Boogeyman?,boogeyman|childhood|fear|hometown|uncle,http://www.imdb.com/title/tt0357507/?ref_=fn_tt_tt_1,20000000.0,4.1,Boogeyman,46363118,17.652014851998487,16.811242881518265,Stephen Kay,Skye McCole Bartusiak,Barry Watson,Charles Mesure
2043,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61,94,122,617,1000,114610,4263,2,176,1992,619,1.85,0,20000000,Wayne's World?,basement|lead actor's first film|long hair|public access|title directed by female,http://www.imdb.com/title/tt0105793/?ref_=fn_tt_tt_1,20000000.0,7.0,Wayne's World,121697350,18.617047791081582,16.811242881518265,Penelope Spheeris,Lara Flynn Boyle,Tia Carrere,Kurt Fuller
2357,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,104,42,613,839,106820,3627,1,147,2014,756,1.85,14000,17000000,Let's Be Cops?,friendship between men|impersonating a police officer|mobster|party|police officer,http://www.imdb.com/title/tt1924435/?ref_=fn_tt_tt_1,17000000.0,6.5,Let's Be Cops,82389560,18.226969299961034,16.648723960844016,Luke Greenfield,Damon Wayans Jr.,Rob Riggle,James D'Arcy
2069,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,184,96,9,107,826,62364,1825,0,337,2007,626,2.35,0,20000000,Premonition?,car|car accident|housewife|sheriff|suburb,http://www.imdb.com/title/tt0477071/?ref_=fn_tt_tt_1,20000000.0,5.9,Premonition,47852604,17.68363611534272,16.811242881518265,Mennan Yapo,Amber Valletta,Nia Long,Marc Macaulay
1311,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,93,10,405,789,60572,2986,1,144,1999,744,1.85,0,65000000,Blue Streak?,detective|diamond|jewel|police|thief,http://www.imdb.com/title/tt0181316/?ref_=fn_tt_tt_1,65000000.0,6.3,Blue Streak,68208190,18.038075218241243,17.989897843244528,Les Mayfield,Dave Chappelle,Peter Greene,Tamala Jones
2101,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31,101,154,497,1000,9845,3174,1,77,1996,816,1.85,613,20000000,Eye for an Eye?,justice|rape|self defense|support group|vigilante,http://www.imdb.com/title/tt0116260/?ref_=fn_tt_tt_1,20000000.0,6.1,Eye for an Eye,53146000,17.788553420034457,16.811242881518265,John Schlesinger,Beverly D'Angelo,Joe Mantegna,Philip Baker Hall
4664,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,96,117,281,948,181,2058,5,4,2013,482,2.35,72,45000,A True Story?,ellipsis in title|long title|period in title|punctuation in title|title ends with period,http://www.imdb.com/title/tt1524083/?ref_=fn_tt_tt_1,45000.0,5.5,A True Story,4719695,15.367254948707872,10.714439990727769,Malcolm Goodwin,Jon Gries,Katrina Bowden,Kelen Coleman
3323,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,93,47,13,554,21243,1105,2,66,2013,524,2.35,0,7000000,Dom Hemingway?,male frontal nudity|male nudity|male rear nudity|nudity|sex scene,http://www.imdb.com/title/tt2402105/?ref_=fn_tt_tt_1,,6.2,Dom Hemingway,518134,13.157991105047328,15.76142084987672,Richard Shepard,Mark Wingett,Richard E. Grant,Richard Graham
217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,217,105,260,3000,20000,88035,42473,0,201,2009,15000,2.35,10000,26000000,Brothers?,afghanistan|death of soldier|presumed dead|prisoner|war trauma,http://www.imdb.com/title/tt0765010/?ref_=fn_tt_tt_1,26000000.0,7.1,Brothers,28501651,17.16547260847126,17.073607134447293,Jim Sheridan,Jake Gyllenhaal,Natalie Portman,Bailee Madison
1079,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,656,130,0,650,1000,452465,3133,1,695,2012,660,2.35,89000,44500000,Argo?,1970s|cia|f word|u.s. embassy|year 1979,http://www.imdb.com/title/tt1024648/?ref_=fn_tt_tt_1,44500000.0,7.7,Argo,136019448,18.72830844082869,17.61099976960838,Ben Affleck,Scoot McNairy,Clea DuVall,Tate Donovan
2317,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,93,104,109,202,405,10680,847,2,112,2004,204,1.85,562,18000000,Being Julia?,diva|marriage|open marriage|revenge|social climber,http://www.imdb.com/title/tt0340012/?ref_=fn_tt_tt_1,18000000.0,7.1,Being Julia,7739049,15.861789499014773,16.705882371415992,Istv?n Szab?,Shaun Evans,Miriam Margolyes,Juliet Stevenson
2715,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,104,112,37,548,748,18442,2417,1,59,2007,573,2.35,689,13000000,Resurrecting the Champ?,boxing|colosseum|homeless man|reporter|writer,http://www.imdb.com/title/tt0416185/?ref_=fn_tt_tt_1,13000000.0,6.8,Resurrecting the Champ,3169424,14.96906074138805,16.380459992348886,Rod Lurie,Kathryn Morris,Harry Lennix,Peter Coyote
